work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Job_Category,region
2023,MI,FT,Machine Learning Engineer,207500,USD,207500,Namibia,0,Namibia,M,Machine Learning Engineer,Oceania
2023,SE,FT,Data Engineer,229000,USD,229000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,131000,USD,131000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Analyst,105000,USD,105000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,70000,USD,70000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Scientist,185000,USD,185000,Namibia,0,Namibia,L,Data Scientist,Americas
2023,SE,FT,Data Scientist,86700,USD,86700,Namibia,0,Namibia,L,Data Scientist,Americas
2023,SE,FT,Data Engineer,180000,USD,180000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,150000,USD,150000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,145000,USD,145000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,115000,USD,115000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Analyst,192300,USD,192300,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,153800,USD,153800,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Applied Scientist,222200,USD,222200,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Applied Scientist,136000,USD,136000,Namibia,0,Namibia,L,Research Scientist,Americas
2023,MI,FT,Business Intelligence Data Analyst,91000,CAD,67419,Namibia,50,Namibia,L,Data Analyst,Americas
2023,SE,FT,Data Engineer,150000,USD,150000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,90000,USD,90000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Scientist,155000,USD,155000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,139500,USD,139500,Namibia,0,Namibia,M,Data Scientist,Americas
2023,MI,FT,Data Analyst,131650,USD,131650,Namibia,0,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Analyst,105320,USD,105320,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Applied Scientist,222200,USD,222200,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Applied Scientist,136000,USD,136000,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Decision Scientist,204500,USD,204500,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Decision Scientist,126400,USD,126400,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Applied Scientist,309400,USD,309400,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Applied Scientist,159100,USD,159100,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Machine Learning Engineer,235400,USD,235400,Namibia,100,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,160080,USD,160080,Namibia,100,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Analyst,146190,USD,146190,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,119610,USD,119610,Namibia,0,Namibia,M,Data Analyst,Americas
2023,MI,FT,Research Scientist,190000,USD,190000,Namibia,100,Namibia,M,Research Scientist,Americas
2023,MI,FT,Research Scientist,175000,USD,175000,Namibia,100,Namibia,M,Research Scientist,Americas
2023,SE,FT,Data Science Manager,299500,USD,299500,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Science Manager,245100,USD,245100,Namibia,0,Namibia,M,Other,Americas
2023,EX,FT,Data Scientist,228856,USD,228856,Namibia,100,Namibia,M,Data Scientist,Europe
2023,EX,FT,Data Scientist,144540,USD,144540,Namibia,100,Namibia,M,Data Scientist,Europe
2023,SE,FT,Research Scientist,210000,USD,210000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Research Scientist,151800,USD,151800,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Machine Learning Engineer,331640,USD,331640,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,267720,USD,267720,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,MI,FT,Data Architect,150000,USD,150000,Namibia,0,Namibia,M,Other,Americas
2023,MI,FT,Data Architect,100000,USD,100000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Scientist,126500,USD,126500,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,78000,USD,78000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,45000,EUR,48585,Namibia,0,Namibia,M,Data Scientist,Europe
2023,SE,FT,Data Scientist,36000,EUR,38868,Namibia,0,Namibia,M,Data Scientist,Europe
2023,SE,FT,Data Analyst,126500,USD,126500,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,78000,USD,78000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,BI Developer,167500,USD,167500,Namibia,0,Namibia,M,Business Intelligence,Americas
2023,SE,FT,BI Developer,106500,USD,106500,Namibia,0,Namibia,M,Business Intelligence,Americas
2023,SE,FT,Data Scientist,105000,USD,105000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,70000,USD,70000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,MI,FT,Machine Learning Engineer,300000,USD,300000,Namibia,0,Namibia,M,Machine Learning Engineer,Europe
2023,MI,FT,Machine Learning Engineer,200000,USD,200000,Namibia,0,Namibia,M,Machine Learning Engineer,Europe
2023,SE,FT,Data Engineer,96000,USD,96000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,72000,USD,72000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Research Scientist,323300,USD,323300,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Research Scientist,184700,USD,184700,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Data Scientist,205150,USD,205150,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,167850,USD,167850,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,267100,USD,267100,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,167200,USD,167200,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Business Intelligence Engineer,247500,USD,247500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Business Intelligence Engineer,172200,USD,172200,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Analyst,130000,USD,130000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,110000,USD,110000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Research Engineer,253000,USD,253000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Research Engineer,156400,USD,156400,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Applied Scientist,222200,USD,222200,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Applied Scientist,136000,USD,136000,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Research Scientist,278700,USD,278700,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Research Scientist,159300,USD,159300,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Data Scientist,222750,USD,222750,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,182250,USD,182250,Namibia,0,Namibia,M,Data Scientist,Americas
2023,EN,FT,Data Science Engineer,95000,CHF,104024,Namibia,50,Namibia,S,Data Engineer,Europe
2023,MI,FT,Data Scientist,47000,EUR,50745,Namibia,50,Namibia,S,Data Scientist,Europe
2023,SE,FT,Data Engineer,215000,USD,215000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,185000,USD,185000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Machine Learning Engineer,296400,USD,296400,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,148594,USD,148594,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Scientist,206000,USD,206000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,140250,USD,140250,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Analytics Manager,254500,USD,254500,Namibia,100,Namibia,L,Other,Americas
2023,SE,FT,Data Analytics Manager,130900,USD,130900,Namibia,100,Namibia,L,Other,Americas
2023,SE,FT,Data Scientist,198000,USD,198000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,124000,USD,124000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Manager,145000,USD,145000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Manager,130000,USD,130000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,BI Analyst,234485,USD,234485,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,BI Analyst,112655,USD,112655,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Machine Learning Engineer,296400,USD,296400,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,148594,USD,148594,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Applied Scientist,222200,USD,222200,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Applied Scientist,136000,USD,136000,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,Namibia,100,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,Namibia,100,Namibia,M,Machine Learning Engineer,Americas
2023,EN,FT,Data Analyst,125000,USD,125000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,EN,FT,Data Analyst,105000,USD,105000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Scientist,70000,GBP,86128,Namibia,0,Namibia,M,Data Scientist,Europe
2023,MI,FT,Data Scientist,42000,GBP,51676,Namibia,0,Namibia,M,Data Scientist,Europe
2023,MI,FT,Data Engineer,65000,EUR,70179,Namibia,100,Namibia,M,Data Engineer,Europe
2023,MI,FT,Data Engineer,60000,EUR,64781,Namibia,100,Namibia,M,Data Engineer,Europe
2023,SE,FT,Data Scientist,258000,USD,258000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,190000,USD,190000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,184184,USD,184184,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,167441,USD,167441,Namibia,100,Namibia,M,Data Scientist,Americas
2023,EN,FT,AI Programmer,100000,CAD,74087,Namibia,100,Namibia,L,Other,Americas
2023,EN,FT,Data Scientist,30000,EUR,32390,Namibia,0,Namibia,L,Data Scientist,Europe
2023,EX,FT,Data Engineer,204500,USD,204500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,EX,FT,Data Engineer,130000,USD,130000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,EN,FT,Analytics Engineer,90000,USD,90000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,EN,FT,Analytics Engineer,84000,USD,84000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Scientist,136000,USD,136000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,104000,USD,104000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Engineer,202400,USD,202400,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,147200,USD,147200,Namibia,100,Namibia,M,Data Engineer,Americas
2023,EN,FT,Data Engineer,80000,USD,80000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,EN,FT,Data Engineer,52500,USD,52500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,128000,USD,128000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,81500,USD,81500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Analyst,105000,USD,105000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,75000,USD,75000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,95000,USD,95000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,75000,USD,75000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Engineer,167500,USD,167500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,106500,USD,106500,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Scientist,139500,USD,139500,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,90000,USD,90000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Machine Learning Engineer,269500,USD,269500,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,166600,USD,166600,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,AI Architect,330000,USD,330000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,AI Architect,204000,USD,204000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Engineer,252000,USD,252000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,129000,USD,129000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,180000,USD,180000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,165000,USD,165000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Business Intelligence Engineer,192000,USD,192000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Business Intelligence Engineer,142000,USD,142000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Operations Manager,143000,USD,143000,Namibia,100,Namibia,M,Other,Americas
2023,SE,FT,Data Operations Manager,129000,USD,129000,Namibia,100,Namibia,M,Other,Americas
2023,SE,FT,Data Scientist,191000,USD,191000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,146000,USD,146000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Specialist,85000,USD,85000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Specialist,70000,USD,70000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Scientist,155000,USD,155000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,139500,USD,139500,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Engineer,120000,GBP,147648,Namibia,100,Namibia,M,Data Engineer,Europe
2023,SE,FT,Data Engineer,80000,GBP,98432,Namibia,100,Namibia,M,Data Engineer,Europe
2023,SE,FT,Data Analyst,138860,USD,138860,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,122720,USD,122720,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Machine Learning Engineer,212800,USD,212800,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,144800,USD,144800,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,MI,FT,Data Analyst,250000,USD,250000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Analyst,100000,USD,100000,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Scientist,209450,USD,209450,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,167560,USD,167560,Namibia,100,Namibia,M,Data Scientist,Americas
2023,EN,FT,Data Scientist,16000,USD,16000,Namibia,100,Namibia,L,Data Scientist,Americas
2023,MI,FT,Data Engineer,27000,USD,27000,Namibia,100,Namibia,S,Data Engineer,Americas
2023,EX,FT,Data Manager,72000,USD,72000,Namibia,100,Namibia,S,Other,Americas
2023,SE,FT,Data Engineer,172900,USD,172900,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,144100,USD,144100,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Scientist,230000,USD,230000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,175000,USD,175000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,BI Analyst,160000,USD,160000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,BI Analyst,135000,USD,135000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,150000,USD,150000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,110000,USD,110000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,101500,USD,101500,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,83700,USD,83700,Namibia,100,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Scientist,310270,USD,310270,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,253430,USD,253430,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,Namibia,0,Namibia,L,Data Engineer,Americas
2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,Namibia,0,Namibia,L,Data Engineer,Americas
2023,SE,FT,Data Analyst,110000,USD,110000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,70000,USD,70000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Scientist,283000,USD,283000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,184000,USD,184000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Analyst,166500,USD,166500,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,113220,USD,113220,Namibia,0,Namibia,M,Data Analyst,Americas
2023,EX,FT,Data Scientist,220000,USD,220000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,EX,FT,Data Scientist,185000,USD,185000,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Engineer,260000,USD,260000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,225000,USD,225000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Applied Scientist,246500,USD,246500,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Applied Scientist,133500,USD,133500,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Data Engineer,331640,USD,331640,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,283780,USD,283780,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Deep Learning Engineer,331640,USD,331640,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Deep Learning Engineer,283780,USD,283780,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Scientist,174000,USD,174000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,134000,USD,134000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,359170,USD,359170,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,310270,USD,310270,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Machine Learning Engineer,331640,USD,331640,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,283780,USD,283780,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Scientist,359170,USD,359170,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,295490,USD,295490,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Research Engineer,189110,USD,189110,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Research Engineer,139000,USD,139000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,EX,FT,Head of Data Science,330000,USD,330000,Namibia,0,Namibia,M,Other,Americas
2023,EX,FT,Head of Data Science,230000,USD,230000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Engineer,254000,USD,254000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,200000,USD,200000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Applied Scientist,309400,USD,309400,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Applied Scientist,159100,USD,159100,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Machine Learning Engineer,331640,USD,331640,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,267720,USD,267720,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,283780,USD,283780,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,218540,USD,218540,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,MI,FT,Data Scientist,100000,GBP,123040,Namibia,0,Namibia,M,Data Scientist,Europe
2023,MI,FT,Data Scientist,60000,GBP,73824,Namibia,0,Namibia,M,Data Scientist,Europe
2023,MI,FT,Data Manager,167000,USD,167000,Namibia,0,Namibia,M,Other,Americas
2023,MI,FT,Data Manager,109000,USD,109000,Namibia,0,Namibia,M,Other,Americas
2023,SE,FT,Data Engineer,208000,USD,208000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,193000,USD,193000,Namibia,100,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Scientist,359170,USD,359170,Namibia,0,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,295490,USD,295490,Namibia,0,Namibia,M,Data Scientist,Americas
2020,EN,FT,Data Analyst,42000,EUR,47899,Namibia,0,Namibia,L,Data Analyst,Europe
2023,SE,FT,Lead Machine Learning Engineer,115000,USD,115000,Namibia,100,Namibia,S,Machine Learning Engineer,Europe
2023,SE,FT,Applied Scientist,216000,USD,216000,Namibia,100,Namibia,M,Research Scientist,Americas
2023,SE,FT,Applied Scientist,184000,USD,184000,Namibia,100,Namibia,M,Research Scientist,Americas
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,Namibia,100,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,145000,USD,145000,Namibia,100,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,250000,USD,250000,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,166600,USD,166600,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,284000,USD,284000,Namibia,100,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,227000,USD,227000,Namibia,100,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Research Scientist,205000,USD,205000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Research Scientist,160000,USD,160000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Machine Learning Engineer,191400,USD,191400,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,127600,USD,127600,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Applied Scientist,222200,USD,222200,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Applied Scientist,136000,USD,136000,Namibia,0,Namibia,L,Research Scientist,Americas
2023,SE,FT,Machine Learning Engineer,191400,USD,191400,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,127600,USD,127600,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,230000,USD,230000,Namibia,100,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,175000,USD,175000,Namibia,100,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Data Analyst,139600,USD,139600,Namibia,0,Namibia,M,Data Analyst,Americas
2023,SE,FT,Data Analyst,85700,USD,85700,Namibia,0,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Analytics Manager,3200000,INR,38915,Namibia,50,Namibia,M,Other,Asia
2023,MI,FT,Data Quality Analyst,95000,USD,95000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Quality Analyst,70000,USD,70000,Namibia,0,Namibia,M,Data Analyst,Americas
2023,MI,FT,Data Engineer,258000,USD,258000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,MI,FT,Data Engineer,171000,USD,171000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Decision Scientist,204500,USD,204500,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Decision Scientist,126400,USD,126400,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Data Engineer,87000,USD,87000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,73000,USD,73000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,EN,FT,AI Scientist,20000,USD,20000,Namibia,100,Namibia,S,Research Scientist,Asia
2020,EX,FT,Managing Director Data Science,300000,USD,300000,Namibia,100,Namibia,L,Other,Americas
2023,MI,FT,Data Modeller,90000,GBP,110736,Namibia,0,Namibia,M,Other,Europe
2023,MI,FT,Data Modeller,45000,GBP,55368,Namibia,0,Namibia,M,Other,Europe
2023,SE,FT,Data Engineer,232960,USD,232960,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,151840,USD,151840,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,163152,USD,163152,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Data Engineer,108768,USD,108768,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Research Engineer,370000,USD,370000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Research Engineer,245000,USD,245000,Namibia,0,Namibia,M,Data Engineer,Americas
2023,SE,FT,Machine Learning Engineer,285000,USD,285000,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,193900,USD,193900,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Research Scientist,240000,USD,240000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Research Scientist,163200,USD,163200,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Data Scientist,222000,USD,222000,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Data Scientist,166500,USD,166500,Namibia,100,Namibia,M,Data Scientist,Americas
2023,SE,FT,Machine Learning Engineer,240000,USD,240000,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Machine Learning Engineer,163200,USD,163200,Namibia,0,Namibia,M,Machine Learning Engineer,Americas
2023,SE,FT,Research Scientist,345000,USD,345000,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,Research Scientist,234700,USD,234700,Namibia,0,Namibia,M,Research Scientist,Americas
2023,SE,FT,AI Scientist,100000,USD,100000,Namibia,100,Namibia,S,Research Scientist,Asia
